gene_name	0	1	2	3	4	5	6	7	8
GZMB	6.1096590500930015	2.5922719275836963	6.040480762732069	0.13738428782764808	4.214301456841502	1.7186356162713383	0.0	8.276271361630497	12.208098341301005
COCH	4.280359838426318	1.2871626767266857	2.6416482138126356	0.2757655907468653	0.72762347133076	0.05947065168508898	0.3287994107682778	0.0	0.0
SIX4	0.8462783893286506	5.177092020076195	2.390828792740105	3.497728477895355	0.0	3.4341833975889893	3.1834096738610174	0.009837455127802291	1.012767296073878
TCL1A	8.621978584346795	0.027221468735024214	3.4829623492686483	2.048426435334332	8.815690405343073	0.012568673503055681	0.0	0.0	8.08122894859588
SMEK1	7.064812040159786	4.985218490847848	6.3196596471984945	5.673032123494578	7.570638868814826	4.827988345084727	4.590632923761279	4.734153396320152	6.160947071782757
DOK5	0.28434491207920587	0.4471383424458679	2.0861869667113893	0.0	0.0	0.03151282806172097	0.0	3.0027498878604444	0.03952836418663728
PHEX	0.6011871202392541	1.127947660864814	2.0678060308355586	4.6454449023260445	0.0722617422241684	0.06867081066509864	1.2960073461124217	0.01285091844984036	3.830694773437844
RBM3	8.130679032039032	7.118184682829232	7.477740826958819	7.504887586904791	8.285956994889423	5.001577085389535	7.420333796652575	6.786465677073389	7.377928685987347
CCL22	3.3680199726928253	1.9551710744330346	4.920409118017997	2.270121151816674	6.511867633597157	2.5702605185331255	0.0	6.703473778230726	5.326489410905448
CCL17	1.3201751864277715	0.0	0.03402889017534131	0.009412324337340457	0.6105282718224766	0.10433665981473553	0.0	0.0	0.0
SMPD3	0.5078852304496373	0.37666082756578834	0.3315880422687062	1.9403547115332933	0.0	1.4396231375571171	1.4736612394900506	0.0	5.691844308532598
CRISPLD2	1.3689678505828589	1.375072539286959	4.858772350103905	2.6131029810856576	0.014355292977070054	0.5993177936982264	0.8034937083471265	3.5876808104339872	0.01910882294770474
CPPED1	2.2592186742085207	2.366372176845287	3.1962783721546972	2.951689513639287	2.7694832483221297	2.3002457748242273	2.680905064289699	0.2724947350828602	2.510961919277379
IL21R	4.856496672257862	0.11801159671181226	2.3383495521759827	0.37153351860295236	5.087983506190849	0.0	0.0	3.42915783711625	2.0504049534372433
SYT17	1.9448584458075386	2.8555151733950854	0.3888364873222964	1.2535492692647323	2.7471920713230276	3.2441259432837293	3.0587633752291623	0.0	0.0
RHOV	0.7432379676466955	1.867331697870395	3.27236144994548	2.310895303288368	0.17399959171833468	1.179776422302221	2.855668262679143	0.0	0.01752605258501355
SFRP1	1.7252737354595624	3.159852119933243	3.714710020289037	0.6407891723555253	0.005236648366147135	1.2089333818277217	0.15265448606334822	0.009837455127802291	0.16849941334124593
NCALD	3.8225662787775185	5.678092031856186	4.2000084844710885	4.121753895897847	3.4014691211482906	4.793809200358154	2.091235738768023	4.4600527411500845	5.156931388334223
SLC39A14	2.2976106827823752	3.5456154161883298	1.7199276638096685	2.1302719545188586	2.9843407741264416	0.7184529619644678	2.255354531343655	0.0	0.0
LEPROTL1	5.469385987256743	4.99104127260635	6.23201087194197	5.282871079800889	0.9815205793923396	2.472704376078553	6.354310531379237	5.95792681404426	6.593104734187479
AES	4.05006629830629	4.10003652238111	4.004819191630508	3.930444898796763	5.07811683587631	2.204245074626188	4.0369995461508905	3.273908449101804	5.018243460561006
CLC	0.019701914442548204	0.0	0.0	0.2529440542433755	0.0	0.0	0.0	0.0	0.0
PRX	0.013079362018437266	0.20759541940836726	0.14969772282852298	0.3293584800259829	0.0	0.0	0.005342030725774102	0.004548700691631598	0.0
EBI3	3.328559532752071	1.0258725251670053	2.6018672131052885	0.3230817895037326	5.303647927790259	0.0	0.0	3.300740293857052	4.752659401271352
FZR1	2.2322221810030736	1.7065568639656896	1.1017763536471816	1.4184598375809911	0.4484204532086664	1.444490385065814	1.894238848402496	0.22780591752281223	0.0
NKG7	5.010963615962939	3.6935002327549338	6.800899185059963	2.08527013090085	3.164157279976104	3.837691000428563	0.0	7.98664445904834	11.000642463605054
CEACAM5	0.8910024838996812	7.941399798149854	2.8440615506405766	0.880632101015497	0.02212566207129281	5.624807638160847	2.384896524220329	0.0	1.787989597190673
SIGLEC6	0.017158375277197012	0.0	0.007869481979401955	0.0	0.3250723642922693	0.0	0.0	1.2180469510604834	0.33215095460347865
SIGLEC5	0.16004427686700948	0.0	0.032938594276083685	0.03830846997179611	0.7335515513366944	0.0	0.0	0.6780719051126377	2.51713568689758
CAPS	0.2320028431020978	4.439021493453691	1.297069783399402	0.68844488099596	0.17748296171858052	3.111170454505926	2.393469345914095	1.9283952591968776	0.24421053154213876
PTGDS	0.8728287595348854	0.026884351070004236	1.9184916630124595	0.5895891853004729	0.0	0.0	0.5470835881201566	4.656797414946818	9.041357988413209
GATA3	2.070941273970013	1.483831129085113	4.240997369687772	6.362355116382237	0.0982235360881237	2.1899563058360365	7.099721088669617	2.413708088892374	4.24031432933371
DDX50	4.546927523566226	3.1866590172021136	4.716984833030356	4.502324814813537	3.7843136160966866	1.8468275826576446	4.243978584149671	4.259946393535762	4.358450965294677
KRT23	3.598020587660279	3.438134402463559	5.479795446217469	2.3603387351110254	0.0	0.1921941652833451	0.666829879077976	0.02856915219677092	0.12579802309765606
RPL19	10.88373849103141	13.536990230858077	10.142465834849126	10.655899907621803	10.747156207388985	11.445175682565806	10.920391036692106	9.564848450477589	10.56987986396472
CASC3	4.840750952879498	7.5147196891046955	4.877345660350973	5.976705229207906	5.568985587316666	6.732602741200689	8.95166261490302	2.5662383451643156	5.1638117831772155
MED31	5.465671345469255	7.548576072605297	5.173635453473879	4.5876977478900125	6.867025958068264	6.343333790480433	5.4825828890222095	6.015259513187034	5.9402059110544965
CCL7	3.291861369585218	0.04863477525087651	1.4524294297642806	0.02341666443116814	0.0	4.653776599367789	0.0	9.238473880424664	4.874414469341696
CCL1	0.20833888504754094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AREG	3.843266049595543	7.652604290399956	4.134456954579308	5.244638010866583	3.1605682111840605	6.863220929238147	0.28382620743884557	2.266510400385725	6.598730769331469
NEIL3	4.012009900870915	1.1274760634623402	1.8322578138679657	0.0788582112211924	3.358319531701742	0.1554254317471973	1.4623901271550306	0.0	0.02856915219677092
BST1	0.29782027020787477	0.5148136019680348	1.289622549857995	0.7000361106294686	0.0	1.4800496497157922	2.2945851775870874	1.8695597528823393	0.0
ZBTB16	0.4381027105520659	0.0	1.067729981440908	0.0	0.0	0.10991769207803528	0.0	0.0	0.0
MS4A6A	4.614457455560308	0.5160151470036647	4.934302752381409	0.6454082191308816	7.20797712704093	1.0128665971057436	0.0	10.194067347340114	8.086882228265718
MS4A4A	3.2956443184884914	0.40909994308715275	0.8573541977768488	0.5987982780135022	3.882109442510404	2.07695807841393	0.0	8.276082764918312	2.983373681412591
MMP12	2.87984577259429	3.658701140537089	1.7502866942759143	0.19110319367748094	0.725245402043595	5.726502014727288	0.0	5.8310238279512365	0.0983596650786839
MADD	3.428898502915061	1.3042328782998096	2.3676645302290025	2.48736940978886	3.9688029147757216	0.19587250101707246	2.2006724186557918	3.5672636237299074	3.3785886882381715
PPM1H	2.2964049638502404	4.380310567134119	3.2455763423775488	3.550900664647523	1.1258314122465727	2.644433152406245	3.561404979788185	0.8348602182656839	0.010382018527120965
OAS3	2.319762427669248	2.048468709634476	3.702657543390911	3.0507549601296926	1.7699640344901042	2.3789739514233297	1.5919264484709204	4.859080271168445	4.922779292537448
IL26	0.0064262691594330875	0.0	0.8162545892188732	0.0	0.0	0.0	0.0	0.0	0.0
IFNG	3.1093307069384304	0.30534521069175824	6.3206951000797	1.0306892040711404	0.05595284199965062	0.05947065168508898	0.0	7.668362512053686	8.399776363153983
NUP107	5.923450587879764	5.516705582538236	5.570459576354281	5.897775065507985	6.251305949693374	4.062531902717616	6.120888350475761	3.6792578443827804	5.596438261018143
KLRB1	1.1393759380827055	0.13719121829555175	2.63704272081986	0.018634174139050975	0.0	0.0	0.0	1.847364006768143	0.39078995303216657
GCNT2	4.3544697921574	2.2948132704154967	4.811226893274569	3.1025665190758236	4.2670249829797	0.5562250242838434	1.5700711391976305	1.9265987518228451	4.334576220700213
ASF1A	4.014116141862145	4.880405662012742	4.91582458960998	4.195018243680864	3.4776184600740865	1.924416648193532	4.799379813997827	3.886088016614859	3.8999812003495027
BACH2	4.4373418957468855	0.8293663582322125	2.0828418250855822	0.595937592903189	3.6995819171716553	4.059723000297939	1.0818673783568202	0.0	1.3561438102252752
MRPS30	4.417780197532521	4.411974964663982	3.3805564949602416	6.2107253539123235	4.2306362152572055	2.330916878114617	2.7600148569883873	1.8566188251798745	1.063119399823269
HBEGF	3.7887602742769295	3.69015099909685	4.746915490818495	4.674820130056348	2.51268659974684	1.0478873293965498	1.287262560887776	4.948502487510983	0.019899557437704798
THBS4	0.23419472295381208	0.6135316529179271	1.194163691338658	0.13308521822213237	0.0	0.014355292977070054	1.872288620656496	0.09832026063919	0.0
STC2	0.32912359629156634	0.4339768227208739	2.041986411954261	4.908354406795751	0.2831136152287558	1.2089333818277217	0.17714622873638558	0.08047814551498163	0.0
LRRC31	2.8180251682268183	0.8729694347864122	4.345142269599407	1.9983596416187446	0.49010331437971494	0.1298325103970061	1.1154414180913843	0.0	0.9552301298799774
HES1	2.7352126857066152	3.894771577853482	4.674468142791593	4.933585513278308	1.4660931511102724	5.368826539875495	4.6750145755604935	1.4674167819153217	0.46524894523261145
LMAN2L	3.3772229272851573	3.935863807474893	3.0108886157927364	2.336205472436946	2.9750298138040407	0.015545144624629274	4.5092258853963285	4.251639372484323	0.007195501404203766
GALNT3	3.016999255085468	4.5756436883044245	5.238332948535362	2.5416499970881543	5.00766441526845	3.564225720206398	2.828408829316443	0.0	6.7146042384985645
FN1	5.884645886767822	4.740606377580485	8.462422958936402	4.01791381204278	1.361513173243395	4.271338518105308	5.832346962224566	9.63362144675841	3.045947701461353
IGFBP5	1.102658131363739	4.213550959377506	3.5318346415891058	4.678128259287012	0.00458310586759205	2.7460439829983394	0.9421966460840244	0.026334147813462383	0.7926240214807476
GNLY	4.324154824168959	2.5955718585240217	5.977286249431153	2.2451913930643084	0.0	0.1916679223298943	1.087900784652318	5.823226433380253	9.77105839400034
MLPH	4.7273467622959755	6.741919563383248	5.99729615091163	7.478084919043156	1.2329397810713671	7.154729519794632	7.5307788491300345	2.64834433536379	0.0
SLC25A12	4.086371314539619	2.697212507000768	3.1214734139309863	3.0530323258053143	3.1302569756728698	4.179179266575066	4.668752337584493	0.7682121892116672	0.8573175345314283
ATF2	6.151980551158924	5.0921832705293335	5.540894177696822	5.406901490708846	5.6431740272315425	1.3269687115878923	4.865384064768129	3.153122645877777	4.34087871891601
GADD45A	2.0884929698488284	5.123047324465949	4.552667823901325	4.462385521209325	2.1627666598863478	3.5099596996880025	1.4810155486206098	3.2341947229538124	2.4279040963845873
CD2	4.799263116416346	3.6950923772376942	6.437112206364145	2.9228551993538394	3.9619600132455064	0.5655971758542251	0.0	5.385794299197426	6.66604642940879
SIPA1L2	0.2862475067381298	2.3812174403217514	3.8809614698351815	2.6243348894450884	2.229587922740652	1.6959938131099002	2.494209124682322	2.428170607468633	1.8608524705502287
CR2	4.944858445807539	0.0	3.741839400518419	0.31814590356648037	5.1377270645464295	0.005998740621443069	0.0	0.0	0.0
ABCD3	2.39550353390664	2.8274803240544566	3.688736777398215	5.931450983312733	1.9563946388356166	2.8938475581329195	6.388072852692555	1.0270795340562844	0.8377190294357015
HSD11B1	0.9626812165403138	0.05029438091058321	2.3071708636931954	0.35993001068279756	0.0	0.08292962450907793	0.30601757638454	6.333828568619818	0.011177549311485535
RCOR3	4.485369320641449	4.542464429145124	5.5064679176106095	4.508964463864011	7.449722682130168	3.7999938876637107	4.8916935625797535	3.7058033363679055	2.617846991403857
CENPF	6.440210685810012	3.3347180889425485	4.613430713350958	2.7865773539257885	6.683696454306515	4.558701316313457	4.806615101876435	3.5645707118899783	3.910466182092611
SLC16A7	1.3426969599819343	0.09793178784832465	2.5306833176142365	1.154571426227607	2.949450041137798	0.0	0.0	0.0	1.1998904228415999
ABCG2	0.07186071510806621	1.4230018229985455	0.21700786249146947	0.003929267179360588	0.0	0.0	0.0	2.9432797887867848	0.0
KLF9	0.8252041300603495	2.831105127156177	3.4585328244831333	2.9293434208889297	2.0459829907094558	2.8701180839659326	2.6658035194344825	2.5213152816969533	0.014355292977070054
CSF3R	0.5057094928887588	1.6162232489241932	3.3476969749819854	3.4351921558252703	0.6010481627702973	1.1323026442389088	5.582881308867914	4.131320875246501	2.0438110944804886
BCL11A	5.944544745980787	1.4588069401079926	4.161936663444382	3.046697412323989	6.698559458780583	0.015545144624629274	3.0346871592506877	4.674240595714849	6.409522941409268
HELLS	6.973951509132201	3.6990650681648747	5.276428802125389	5.312034741146664	6.76480525840472	3.740073056318184	5.412743288934136	4.043841785875103	6.327268193672477
DUSP4	3.6270022535932154	2.1218048373919474	3.982336867161199	3.0913921084297002	4.581789456615806	4.147408465439306	4.726180796140237	2.177162476430474	3.5725528655613674
CAT	5.698134122716201	6.384929671905179	5.334907590609019	4.945586422829945	6.234438612715577	3.350556179501408	5.012013506549349	5.229345051601633	6.709267656834941
HS3ST2	0.04489366750779686	0.0	0.0	0.0014419741739063218	0.0	0.0	0.0	0.13888343302863107	0.0
LDB3	0.03235277629276486	0.015375225886915811	0.033016499886215994	0.08826497267966185	0.0747545204527999	0.0	0.0	0.0	0.0
ZNF205	0.0	0.6400038642791182	0.1939198251345776	0.0	0.0	0.0	0.5957808323849493	0.0	0.0
MED13L	5.004878549578679	3.3162492020833456	3.833835000572713	5.941902323031614	4.463182514734288	4.125430691449361	4.749170909817286	3.876038661545742	3.8450439313348093
G0S2	4.318678373736547	0.37242150024461673	4.356318936845427	1.575268318574958	3.950256312378046	1.7035806319379119	0.0	6.398586196163824	0.0
PARD6B	4.049630767724601	6.61078582181552	5.493856775846176	8.243587297729151	2.999344080442946	4.632486348459769	7.265056929611953	0.056583528366367514	3.427457187906372
PTGIS	0.502257850396519	1.0813071602794988	2.7561740473091016	1.0883883379404058	0.0137058691349587	0.03972330980424209	1.8542530988908195	0.0	0.0
PMEPA1	2.822511651585334	3.975555947402435	4.218708393798158	2.7642226089001865	0.8603308090319506	3.6658096308787735	2.4257451610564966	2.321776224258148	3.7911194659289142
CEACAM8	0.11555648420058759	0.03361178242981687	0.9357410388809972	0.031010152447558958	0.0	0.0	0.020103547616858477	0.0	0.0
F13A1	2.4113293913045637	0.00822050680496855	3.906258115515771	0.09712041761392096	0.0	0.0	0.0	7.829088444004886	1.4332562275715446
TBCC	3.3049542540819257	4.4691107255540725	4.717712016211098	4.227096921769888	3.088079905006919	0.6450098843910951	2.34565276335016	2.065318338343976	5.227450152973788
EREG	0.3657725114230523	7.3725023460840555	2.9080060609853695	0.17783083658444368	3.4945319802334853	5.458078457643093	0.0	7.153282680380918	0.4837083099439425
