gene_id	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30
ENSG00000111537.4	0.6503971184173671	0.2123468904988975	0.35819358713069166	0.9617858057534912	0.0	3.6031230143911435	0.137568661033933	0.08595977498167355	0.12220801987677936	0.1429790377424756	0.0	3.6630803184181664	1.07601515806925	0.5970864035590457	1.6653480787500208	0.0	0.0859349021715441	0.48588579878366456	0.3760365672086693	1.6643813993486296	0.3632227888114145	0.8587151980674317	1.8239074573527434	0.17418738591527347	1.0531521189379014	0.855073103006014	1.0295634273240624	0.0	0.08638534736138041	2.078353875115551
ENSG00000105246.5	2.2846045417159466	2.999017274029795	2.7319900676905746	2.5715618694917137	2.333472368347529	4.000872227150351	2.625837978005941	3.128563384538898	1.0635865610979787	2.9851238371184188	3.0869152008735705	5.029241511922436	2.924888357540275	3.232637399080726	3.070082429113261	0.9197460717893182	1.8559589921468538	2.262619013867104	2.224056741165026	4.094964575447301	2.179682809948691	5.141662681135168	3.3630895203660174	2.5925416445024925	2.1511510559122455	3.1535473597244197	2.3298397904553587	2.8958630609055245	2.751982404851841	4.337120811127438
ENSG00000111796.3	0.8144393622278338	2.1915688307120225	1.7302608199814085	3.329659005311735	1.3653207054781258	3.642989825124412	1.1231425111354099	3.6751774825422334	1.7725765349374436	1.6936220876278785	2.0440625008642592	3.528743729005284	3.808191413354284	1.8270733129445844	2.918442358488877	0.6880073156750396	4.130969721893382	1.5122842151258595	1.525343558797212	3.37420509352351	2.063101075961304	3.5786368890262854	2.9742858961468124	1.4849542891598546	1.956965614166555	3.2516692339500652	1.579094519459907	2.6891842472108993	1.5716283660953723	4.719751680053631
ENSG00000213886.3	3.8376187998746887	2.0074062263870687	2.4291825705523187	3.812150764196191	0.08899874388628133	5.515701707367596	1.6201090133538198	3.8563209984406197	1.1300306917288747	2.2435561231063303	2.7358842308301834	5.8943919429377	3.5857453961097283	3.7750442222344964	5.174804988282481	0.8967560107340227	2.5732732237813183	4.588098783019557	2.26163790623319	5.0902287797804115	3.5423238254658744	6.9633794344001805	4.0894374582982085	0.8974460034479081	4.605227844068611	4.852146200585786	3.9370721013055126	2.579211816821229	3.962479447068603	5.906677084751463
ENSG00000169385.2	0.6893914139053262	2.6861770577903736	1.9745042405544815	1.274825880081912	1.9411057996689969	2.6710712330120376	0.9770437665439624	1.0631386935034457	0.1923328548005051	2.1248071231259926	0.27382364692163885	2.700367191065761	2.6324754795305987	2.5011895107498563	1.6553816156254486	1.5845688525558688	0.580210253909329	1.5548589218052578	0.5659662365189756	2.3124037259149883	2.5821104348578667	1.5403880522279296	1.5444517148310875	1.9628667788088858	1.5612648682886048	1.9696669784874163	1.069351673078401	3.300128248864523	1.8432808267573253	1.254979856292925
ENSG00000137714.2	3.4628972249958294	4.0269583696932365	3.223318447643477	4.362562520115685	3.7094776730761696	4.255548340814797	3.589996436074236	4.550770898175159	3.4315891495193416	4.091686172875402	4.696104233050843	4.4555778035515585	4.000330110239213	4.310277194493546	4.135672072301682	3.8440797963655906	4.1604116803402125	4.329975439071544	3.699494534224032	4.123629864461443	4.787969816367089	3.513834861421599	3.7910218270618583	3.6199535012617297	4.612299775402486	3.9215821597016207	3.7295471126099007	4.261658389086032	4.072461289402978	4.585034701050046
ENSG00000096401.7	5.0169431504252975	5.970306450030836	5.083312618116699	5.553046508438135	5.563611942964977	4.61180157006413	5.3156843691885225	5.50619776826103	5.898562713058512	6.090676294152791	4.8757694698641645	5.023750719665127	4.232345110105349	5.465949687748822	5.164989264890128	5.118619114998844	5.585219802332948	5.022559231403842	5.591780266571271	5.660315850397248	5.367877687454431	4.142333143797807	5.791542875835337	5.3196236012681934	6.047335438273398	4.8205406478214705	5.67696325445439	5.5712363426868405	5.216496893246634	4.52318751224901
ENSG00000136938.8	7.707406789435957	7.957289389773415	8.046524950786369	8.149229208251583	7.9047688112475045	8.397155248945795	8.184687446786212	8.287985299010199	7.362317753902292	7.891392497952003	8.33931844216114	8.091705625671006	7.672892114687511	8.602482009986431	7.431221594413729	7.135455424985834	8.295000150864356	8.290886048417892	8.103670199133202	8.202203126183072	7.732510569063729	8.633906396485184	8.718769896359197	7.867882554961326	8.73855524414634	8.27856566271171	8.8929477051014	8.134063416451594	7.951170054140892	7.979974140209299
ENSG00000100448.3	0.705899876064418	2.4025345156018485	0.9793182023811207	3.7006268104866153	2.544158515608632	1.4372411442510349	3.048341844433993	4.539721679614278	0.834814395300879	0.7592891530380753	0.9401914254520265	0.9213117321887735	4.339548474542127	1.429679997499405	0.33633173609091127	0.25023635298723307	0.6267375938743606	2.4310553834247037	2.7740370269982053	2.7316290530889957	2.5664603130811545	3.437328789644187	0.9043694917399847	2.116670606579679	1.3497187417815228	3.192231879782026	0.8037525903302007	1.98700038399528	2.6815333929887997	0.8171685225303258
ENSG00000114315.3	7.252831139100912	5.800240712496774	4.9533911926568095	7.154729362061736	6.248010336395925	6.151397999896564	7.739405492502225	7.7420754211224	6.502326358764057	7.514027371953838	7.549560836695762	6.890169503719559	4.966271855203768	7.004251719259303	6.481808081486526	5.928316222692347	6.8543287878896715	6.577386017661664	7.734952119241108	7.294421815935909	5.909809251178497	7.0764567608141355	6.259000926508643	5.837173804824903	6.930409179134131	7.333932900411301	7.494567575665543	5.1052906275405165	7.5617348735016945	6.610113832572027
ENSG00000213144.2	2.064346596490296	0.6150185665365484	2.3974851287481407	4.3318373589323285	3.127914999598673	2.1773360822528893	3.4079891229923747	3.163170913203684	2.1238406678942856	1.394974808232626	1.9255877790646732	2.9360345069099596	0.8383760639625456	1.6723286161071098	1.072558218867132	0.13158986471696316	2.501725261112802	1.966635933164423	1.1684960459378002	2.9762965002336896	2.8103247470274106	3.310947283420143	1.5474479740229463	3.0963157571391404	1.406968220701331	2.393234866182339	1.5701415543468322	0.8618301814814127	2.1530441289083884	0.44379342838535846
ENSG00000186160.4	1.9834749574612474	7.329384418273743	6.095798334314398	0.5607606249788829	3.4199278275342158	9.675793252458503	0.4821670697701718	0.8067552753654773	1.1464725846301622	1.4585384951405076	4.13553087869529	1.508879221509548	1.0321802908905557	2.3491646196293807	7.778078312346694	3.8325455669431574	1.4048534265467643	7.9855825707551595	2.6691033080777995	2.364198689660917	4.125741339367865	0.8577717228085135	2.018059747029294	9.893523896068366	2.6991497454417392	4.84435636602826	0.9838039341684829	5.278420975785784	8.057398779056731	7.192019526283881
ENSG00000137976.7	0.2099880989097496	0.17741215904884644	0.0	1.0821780817443838	1.3484774829833355	1.549551730315561	1.1082623789209156	2.1521932618561186	0.3280506383704379	1.3969638054425249	0.617821350850309	0.16203823010078708	0.272428913367385	0.1575309097590241	2.421816112627091	0.47289223690527044	0.38281404618516446	1.6732054008672568	0.28096447689236176	1.317355751729724	0.13027326043522597	0.3150872740800315	0.9357770601891111	0.05004760026035326	1.3519100146452256	0.35031498789343607	0.6735110310224351	1.6968469142518265	0.5442732327534662	1.6451803395807485
ENSG00000145649.7	3.470982177395535	2.994090005015017	3.64108562052471	5.10956017554566	1.5905248211744778	6.509821561405594	3.0157976889982483	4.414501364919785	3.018948598894096	2.27273656234309	1.8196652580444603	7.850961489510896	5.500344966050644	3.6503330845285213	4.644348073476307	1.734982364111222	3.3021119899037505	3.261948996948928	3.2508808040665604	5.56115230874297	3.7019566671670163	6.546678498601264	5.089480896920476	2.945249500553765	4.065682615014131	4.877374672466865	3.8504297921770227	4.5232464922986155	3.2077190952743484	6.19741431972762
ENSG00000171951.4	1.8284586305301471	2.1807567775052292	3.710541115952487	1.4238442542208305	2.446723376026858	0.27410240368607425	1.6456376286433687	0.8679394021831767	0.9039514551786206	1.599378639494833	0.5691377605407602	0.8618240590639198	3.0471776313058543	1.8350767032966542	1.7884427335498254	8.371988993991298	0.2202825009088152	1.6565406924577968	1.3972666382840266	0.8429998470501258	1.5975702747307574	0.5819601046667393	0.8830847202314399	3.92226531927908	0.9052487335904731	1.5555904547079806	0.5166425396226726	2.6742253684405313	2.8352253495924717	2.095182684233798
ENSG00000124212.5	2.635178743499884	4.7315198455556375	5.03181515428006	3.6622700189793145	4.849039332234693	3.48840675043951	2.490501765378572	5.206895010015728	3.2274666076600975	3.430335201965692	4.50726120604831	3.167958920625301	4.347336088026819	4.5760765780503085	3.998137613658201	1.509535424856412	3.3031069210390656	4.359556247350161	3.6114320181470987	2.973225906301371	3.9284521036425972	3.2093983963492936	4.515477734132221	5.074875874949677	1.302704363816577	2.9756530222336264	3.786808758136376	4.133447656437786	5.263448272036256	4.100121560644766
ENSG00000158050.4	3.1044810000158622	2.239960481013437	3.6426168882037095	5.896608784402051	2.802975324483933	4.75618627865354	3.3999681960200965	6.035582006771391	3.6057161847591424	4.117232515137902	4.407950685362297	6.291693963545387	5.172310538711885	3.7784441933330504	4.678930732518733	1.5154323559988105	3.5458825212766296	2.2590679171709733	2.60692949387744	4.309719288250757	3.649779313605415	5.4138256408441014	4.776089552257628	2.7708303701245165	3.745385458340938	3.5787505977224106	4.183567133586017	2.7366722156343015	3.5860789621643496	3.9537574026751723
ENSG00000111536.4	0.0	0.1823729215324079	0.05029791065488836	0.05429222677079903	0.0	0.33870110448783836	0.0	0.0	0.0	0.16097379020881405	0.0	0.40753072936067797	0.22801355611842833	0.0	0.22377203287934738	0.0	0.0	0.0	0.0	0.11362973736858316	0.0	0.0	0.06546821594843	0.0	0.0	0.1477198621433258	0.0	0.0	0.09749644040418781	0.5120435460358841
ENSG00000156127.6	5.8459050923507325	4.57958614918905	6.6512425337183565	5.63435146527584	5.305105771666147	6.556181835610458	6.483383788119818	3.910717570944531	2.1030052309530074	7.778534303481487	6.712303962685143	5.995012058801372	4.457669101851597	6.395380292097632	5.1784925638182795	4.883620419076229	5.270768490252234	6.18572227077731	4.265047966301715	5.854392423223224	5.088335609423668	6.976140402506421	4.424369935876652	6.320059925397587	5.339841695704822	6.117249305600804	4.900783687555135	4.206910047473187	5.482681443293208	5.328851742319361
ENSG00000138166.5	5.50303641744178	6.1132579667453495	6.26025348398027	5.9809820255844235	5.717118847983392	7.61484361377983	6.389036966847637	6.3148637982906095	6.91667731130068	5.660180848532532	6.527335170186314	6.995781004578403	5.461954923727766	6.11144979085053	5.957306505647496	6.5119483890496985	5.060070748387322	6.243112693506823	6.0136570737299335	5.411780105781558	5.748273875209459	6.62920982214546	7.390268507079554	7.884982299970642	6.269463013735832	6.144937909910412	5.845261287872945	5.956074429310365	7.361274862684404	5.83539002549544
ENSG00000109674.3	2.60407364368576	1.8523507588510784	2.2598669292467486	3.2242673929833967	1.7981703331691974	2.476749330182822	2.6103910426380117	0.4098257521408424	2.348681895731502	1.529525812266267	0.43885454495492215	2.0436079730320937	1.2690128296749794	1.1679720630380224	1.6289120087444409	1.6372639662205064	0.3820184095428932	1.7077287486633275	1.4333144923979177	2.2482828050366046	2.37721977040704	0.4166511947463678	2.8255019680035076	1.4465543903365867	3.6444979732496323	1.2807773211324902	3.4408722447903495	1.713530697102597	0.9176247636686725	2.182075531728063
ENSG00000116824.4	3.8405535140600846	3.5658203631254253	4.077094357534646	5.080163023318863	1.926497747157278	6.971367562526076	3.6146836389393675	4.900137370673592	2.8065181144318165	4.111611893192201	3.163080582890452	7.129061672064273	5.255497024316134	4.79580417969168	6.154938519252421	1.5772227928068652	4.212748371931381	3.640920143222938	3.637922114367779	6.285329569292508	4.15900666853155	7.01475870137022	5.557706589329348	3.9620567039900436	4.5765392833966665	5.347931249444318	5.023535538025162	4.7488072143824755	3.1933074570088085	6.9961076962914
ENSG00000165512.4	4.598723653633188	5.286366433200375	5.04482153613914	4.733270431807072	5.153700427884867	4.24649187647936	3.2374644819292815	5.341388620648237	2.711547667607589	5.506853684667972	5.80555864199601	4.493574126830564	4.569995582040738	5.0959344852895345	4.78826484091296	4.069685153274956	5.813486370747667	5.675068246651696	4.6216801156282825	4.979302154863592	4.925496315598086	3.8283071463478415	3.3607954388509813	4.917748881511515	5.290734266642301	5.7079906267711635	5.112752432029172	5.4903759004893775	3.769709433835055	5.044858839946457
ENSG00000134489.6	0.08820585702029805	0.21159303407394037	0.05878991680468954	0.09414938892303568	0.5572155642085174	0.10775862017106526	0.04715110397288581	0.11309465007939559	0.5554861635038992	0.14245939302114166	0.060768175283896345	0.04528627544397179	0.023932209037965276	0.0654722821185635	0.1136404986031776	0.13662136150316717	0.0	0.18011264942059282	0.332914964020105	0.11644215864130304	0.10575079064750921	0.0	0.038733596122504245	0.15527588651480034	0.09347189628974815	0.04488165967928034	0.056446485895987504	0.2308048922554011	0.11364935694019405	0.05057441635769384
ENSG00000125810.9	4.610836932376006	6.07873340512283	5.504426232928721	6.208482730662292	5.948454790450738	4.7970651099448345	5.4456651352227965	6.65220837111159	4.988492985897343	6.176824168561962	4.611519282809847	5.274836396562991	6.160623260824831	5.889062655220672	5.020957620539615	4.234982530412407	5.413954266758209	4.687963775638562	6.389655883127431	5.227625985155444	5.429851530863899	3.629081221163117	5.648746953191438	6.067188802561732	5.2294015523990005	5.66272165972439	4.762650993910239	6.443817306310023	5.550957375080503	6.221976174861518
ENSG00000263276.1	0.6188710238111605	0.34667096739121367	0.32471057100825956	0.36342867923728245	0.42580393952535484	0.5564587562278253	0.26498344213445596	0.6725288757880303	0.1695415441703449	0.27494915593768154	0.7018672046176623	0.18328401672282504	0.21713177050206867	0.44031041172769736	0.3767599201281603	0.38958059921741583	0.23039833221144104	0.5299133866299992	0.4906227462048031	0.5665560674527224	0.24442926883553243	0.7531722682260086	0.627581785788966	0.2294736885811105	0.5463411765326162	0.3430924854046358	0.27484784187510136	0.5070599881849279	0.7411477427066111	0.20359356115273577
ENSG00000086548.8	8.578441707118804	2.1379836306451767	4.965404561969225	7.1811838310610385	3.0722474798992705	3.14609815080668	1.6581503192900737	1.646898831266055	4.7838327765969595	2.167522815273131	1.1640774207188034	7.288601992942565	2.5321938559119355	3.496392480390368	9.140320545791326	3.697289358223999	2.5054639995929597	4.122719094628475	6.008627475043567	1.007367941054478	4.6315731365587975	4.719735938470475	5.693216053276121	7.623389661339354	8.67402004561624	7.922464779010128	5.556198512517851	3.535068673965167	7.769358466969794	7.245846029361721
ENSG00000160182.2	10.475213125841336	9.131768237382438	10.257666995449457	12.274118333609596	3.7335778573845895	4.272584942810922	13.156945744532068	5.809907103275376	1.182793534180633	0.4280868937913447	10.495783911266756	5.623314470592368	0.6385407142240268	9.1503585706893	2.0580829222832318	8.744197979108192	7.425815156964121	10.241793211405568	6.930147684721282	11.988311318341992	6.429342110146965	4.182978806423581	2.5134537004058815	3.437498023185427	6.481784343565558	6.180295175443398	10.451698591798769	8.151276293346887	10.476947067125884	10.214365744828532
ENSG00000180596.7	5.021129571902718	6.395680718588104	4.568536328971555	4.154346450150336	7.229145856854391	2.983120469951471	2.3271647157534954	1.4348616517486479	5.039489547364312	6.253898010268786	1.8921993204924925	4.781697002533841	3.0243067246230737	5.657710043301818	5.109417580062917	5.556323958245029	1.6559136404574781	1.998996628135863	6.746599445538468	5.7038616979675405	2.4414910433778254	3.3628338126130934	5.258524538570103	1.4258553337583553	3.630272691937518	2.517296600583656	4.467093692931718	2.947588216803797	2.0855150658093575	4.026697932484753
ENSG00000172215.5	0.952860569398166	1.5212609650934854	1.2910491147202805	2.6489660479350348	0.85397694473531	4.2364732275046135	1.2861643468893227	2.033884294916819	0.7775222364821477	1.586522368312124	0.8103412433140147	4.083312709945358	3.1972183989544787	1.6570625161680814	3.3801114718421696	0.7808049384822267	1.4879560491198651	1.3793085118663442	1.4689491881267598	3.336825405524109	1.670603276625371	2.720697682828328	2.2789388014031084	1.8195591382134937	1.850255750371477	2.492659436841859	1.5817725015699877	2.2162847571365103	0.8933440999379955	3.2620545649408164
ENSG00000251246.1	0.0	0.06534999354000748	0.051862542081560076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20343979999100212	0.0	0.08254079968889456	0.14920015553168128	0.0	0.0	0.0	0.15965601185881573	0.0	0.0	0.0	0.0	1.4709823225186953	0.0	0.5570335144391885	0.0	0.0	0.0	0.0	0.0
ENSG00000126368.5	6.347363472771076	4.167191937942384	4.143701009673194	5.317986066485531	5.439420905147891	3.8107304199544463	5.529575194952038	5.117694123818681	4.915064359248681	3.429408672951983	5.399682662379155	4.992978434629267	3.5307840838437525	6.357751772528007	6.192548308016103	3.94146333012173	4.215919139474938	3.955698528982224	4.577759998237875	3.894505389060909	3.8690038389156163	4.799007774302484	3.8109261449609066	5.49066458280228	4.239640536014029	3.7120059286882365	4.323736615767339	4.637952806760234	5.932715095934994	2.089985061657942
ENSG00000168564.5	4.894099711643491	5.614195458084435	4.7778804878849055	5.292473858505678	5.171911096199897	4.4241419914276525	5.1940808307710435	5.421225459076478	4.882352169185923	4.85292484642493	4.829271257032152	5.026570111604237	3.5200834190140875	4.894676809522269	3.8561721449165294	4.15691985958117	5.484808478012637	5.232799102993624	5.226249968591814	4.890708625602922	5.004641089427783	3.216166947052881	4.50525309106333	4.888534429081426	5.2647788485103755	4.377338355141983	4.588326601431955	5.385992989203892	5.4969243730210176	4.300818626319945
ENSG00000124882.3	0.0	0.22517271228033023	0.11110503891074472	0.5616260807051326	0.0	0.07005614352822473	0.103805267688635	2.3263963165171178	0.013521845026291704	0.27603469525045654	2.9131261570366456	0.014683173291872503	0.20194314950766043	1.2267817543261013	3.1500355417072043	0.0	0.16051163084066306	0.030447119369773228	0.04505141568061826	1.0556304106884162	2.6258267834937703	0.0	1.8831023390063588	0.05165566479653677	0.09973281109188223	1.0242825568647167	0.15177465996316658	0.07813843389033959	5.3572636518248675	0.03265146379932324
ENSG00000144063.3	0.5241904025620417	1.0688305842027308	1.0508927237131094	1.6897278440784866	0.8012121431850271	1.2447493070174014	1.1072501863065383	2.7267270766303535	1.1640864555152612	1.3910775622728766	0.7492888223582117	1.3406729050056048	1.7163380946463689	1.1729223981326466	2.233235093867473	0.4452565253133277	1.4072483209569828	0.6399527501021072	1.7369735461599707	1.1440408785572969	1.8562068814296946	0.0	0.7732541891987973	0.49700823967629454	0.6961603194383275	1.5823394054576467	1.011991857618472	0.6063754578429565	1.064652471840882	1.5568425983527276
ENSG00000108702.3	0.13443058064762098	0.0	0.33078805484871804	0.0	0.0	0.3106386469659414	0.0	0.0	0.0	0.14688267204557715	0.12280772045329358	0.26011698983079573	0.2717578046090695	0.0	0.13954513367382868	0.0	0.0	0.27019685292795764	0.10645637881821864	0.20013476246053907	0.30522807183860345	0.0	0.1167656142935193	0.2339106266277706	0.0	0.0	0.1142451928232833	0.0	0.0	0.28812702070117774
ENSG00000258297.1	3.202611499440047	3.2611795782895827	3.723903644429171	3.2445542636102602	4.658132608602682	3.352270055880308	5.104156915840404	4.492858969790846	5.1252818275745415	3.307031184931021	4.805476408182931	4.7775965901555555	3.6576769785078835	4.129526028954057	3.666236638195697	3.455352202744127	4.11800018142451	4.473626637082267	4.554780143692953	3.3728364897017724	4.200320192314701	3.6003348612245287	3.63402239703054	4.8579707064349655	4.506402300512052	3.228724438098037	4.018382914468809	4.07565009346567	4.464614389084166	3.033758839745454
ENSG00000169418.9	2.344615606733828	2.085018252252559	3.4676478229857115	3.447972890403405	2.160319015032619	1.979087023642509	3.8573884922504806	6.116143629622258	2.1690240121903606	2.8558847426693856	2.8921781148135493	2.2343674706822774	4.027228379597143	3.1198138664531236	1.95759319370407	1.29045816581006	3.6701059427381217	1.8656879615637914	2.7085635528318392	2.416941928818548	1.9267344100252721	2.603310165737183	2.589180146769752	2.3395581052375283	2.164864797464646	3.40950035156409	1.65319384894916	2.5998850249376977	2.5038768306905625	2.9923676248447
ENSG00000178445.8	1.039461877501802	0.29648754488765805	0.16719413920090626	1.7653332755102855	2.6182481048006783	2.4367479701017887	5.583184853623111	0.9376797931915334	0.0967682254230129	0.8292319189161805	0.560213483630423	1.8828314580185737	0.7186974997225045	0.955143901998438	0.4036178889029481	0.031899403705666615	1.7136532249272003	0.2744243829355322	2.4462125099560508	3.384220231855493	3.927419636095261	1.3491168839479772	0.6685995683246718	3.8395873527494193	0.8121400491171998	0.5829098101624633	3.8689840446168753	2.1563579644530715	0.13337171492593944	0.5906426736380807
ENSG00000104140.6	1.483964717196047	4.943168134508992	4.31646537094483	5.1867678452754165	4.520237168502003	5.828029805505348	5.572890404625479	6.372229818685222	5.204339990026207	6.292818883069428	6.8585030330552	6.584635270903378	6.121496400163692	6.03392191219481	5.009307693095919	2.398817676599469	6.312555010447391	5.117696393469236	5.820001926459937	4.234597873359315	7.366191952866626	5.359028863973369	4.650704490465597	2.6167692277783026	5.911287986436192	6.978980324845523	6.195861702142988	4.990572909757429	7.732832763624026	6.280827649850988
ENSG00000100234.11	1.7218142070136508	3.747443536784031	3.0530778202199884	2.9379992755985764	5.368122201461109	2.517949345924067	5.566691590028527	4.500727396532864	3.662273025325768	4.2852545504551	1.985389771280312	2.965328899835087	2.367009527248623	3.003070194898158	3.0936444440499784	1.4667284226471395	3.746742862309204	4.098680406936609	2.171944952457272	2.801387553118066	3.1939978494384285	0.4966283491285316	2.697355383893227	4.8986699046581546	3.827042305312408	2.137273656038772	4.028139735713219	5.033067519189684	4.1150521309839405	3.161279315353501
ENSG00000180644.6	1.6839664559647032	1.4510083977120172	2.4752146512230992	3.4234297662259414	0.7965879659710532	5.596136617476042	2.1656024336108466	3.585815243745559	1.10248222048342	1.937095822239268	0.982303688109834	5.816772794563522	4.488784864963359	2.5999673033304544	3.7062994867296286	0.6554546334076167	2.9275530342577154	2.036935414064108	1.9628592744417328	4.120302781120149	2.448538079349148	4.194547761892177	4.081765684673707	1.8524945157295376	2.6838714683950107	3.1924472926523717	2.6628772228199122	2.4843056515701707	1.8038274984466969	4.355404129027503
